tick_id,log_time,source,player_id,server_time,server_x,server_y,server_vx,server_vy,client_x,client_y,snapshot_age,is_turning,is_accelerating,speed,prev_speed,speed_delta
33,2026-07-07 15:39:45.881851,client,bullet_1_1783406385057,1783406385.8788521,-94.96891254874049,-2.55487736200222,-149.95558935534356,-3.649824802860314,-94.96891254874049,-2.55487736200222,0.0019958019256591797,False,False,150.0,150.0,0.0
33,2026-07-07 15:39:45.882862,client,bullet_1_1783406385310,1783406385.8788521,-64.74242434539826,6.210475261396481,-149.48484869079653,12.420950522792959,-64.74242434539826,6.210475261396481,0.0019958019256591797,False,False,150.0,150.0,0.0
33,2026-07-07 15:39:45.883852,client,bullet_1_1783406385560,1783406385.8788521,-34.96531567044193,1.766461620729062,-149.88438556813978,5.888205402430207,-34.96531567044193,1.766461620729062,0.0019958019256591797,False,False,149.99999999999997,149.99999999999997,0.0
33,2026-07-07 15:39:45.884852,client,bullet_1_1783406385812,1783406385.8788521,-4.982500323881903,0.7243507747484911,-149.82500323881902,7.2435077474849106,-4.982500323881903,0.7243507747484911,0.0019958019256591797,False,False,150.00000000000003,150.00000000000003,0.0
33,2026-07-07 15:39:45.891853,client,0,1783406385.8908527,0.0,0.0,0,0,0.0,0.0,0.013996362686157227,False,False,0.0,0.0,0.0
33,2026-07-07 15:39:45.892853,client,1,1783406385.8908527,10.0,0.0,0,0,10.0,0.0,0.013996362686157227,False,False,0.0,0.0,0.0
33,2026-07-07 15:39:45.895852,client,bullet_1_1783406385057,1783406385.8908527,-94.96891254874049,-2.55487736200222,-149.95558935534356,-3.649824802860314,-94.96891254874049,-2.55487736200222,0.013996362686157227,False,False,150.0,150.0,0.0
33,2026-07-07 15:39:45.895852,client,bullet_1_1783406385310,1783406385.8908527,-64.74242434539826,6.210475261396481,-149.48484869079653,12.420950522792959,-64.74242434539826,6.210475261396481,0.013996362686157227,False,False,150.0,150.0,0.0
33,2026-07-07 15:39:45.896850,client,bullet_1_1783406385560,1783406385.8908527,-34.96531567044193,1.766461620729062,-149.88438556813978,5.888205402430207,-34.96531567044193,1.766461620729062,0.013996362686157227,False,False,149.99999999999997,149.99999999999997,0.0
33,2026-07-07 15:39:45.898851,client,bullet_1_1783406385812,1783406385.8908527,-4.982500323881903,0.7243507747484911,-149.82500323881902,7.2435077474849106,-4.982500323881903,0.7243507747484911,0.013996362686157227,False,False,150.00000000000003,150.00000000000003,0.0
34,2026-07-07 15:39:45.937391,server,0,1783406385.937391,0.0,0.0,0,0,,,,False,False,0.0,0.0,0.0
34,2026-07-07 15:39:45.938389,server,1,1783406385.9383895,10.0,0.0,0,0,,,,False,False,0.0,0.0,0.0
34,2026-07-07 15:39:45.942385,client,0,1783406385.9403872,0.0,0.0,0,0,0.0,0.0,0.0010004043579101562,False,False,0.0,0.0,0.0
34,2026-07-07 15:39:45.943385,client,1,1783406385.9403872,10.0,0.0,0,0,10.0,0.0,0.0010004043579101562,False,False,0.0,0.0,0.0
34,2026-07-07 15:39:45.944391,client,bullet_1_1783406385057,1783406385.9403872,-102.46669201650766,-2.737368602145236,-149.95558935534356,-3.649824802860314,-102.46669201650766,-2.737368602145236,0.0010004043579101562,False,False,150.0,150.0,0.0
34,2026-07-07 15:39:45.945391,client,bullet_1_1783406385310,1783406385.9403872,-72.2166667799381,6.831522787536129,-149.48484869079653,12.420950522792959,-72.2166667799381,6.831522787536129,0.0010004043579101562,False,False,150.0,150.0,0.0
34,2026-07-07 15:39:45.946386,client,bullet_1_1783406385560,1783406385.9403872,-42.45953494884892,2.0608718908505725,-149.88438556813978,5.888205402430207,-42.45953494884892,2.0608718908505725,0.0010004043579101562,False,False,149.99999999999997,149.99999999999997,0.0
34,2026-07-07 15:39:45.947386,client,bullet_1_1783406385812,1783406385.9403872,-12.473750485822855,1.0865261621227367,-149.82500323881902,7.2435077474849106,-12.473750485822855,1.0865261621227367,0.0010004043579101562,False,False,150.00000000000003,150.00000000000003,0.0
34,2026-07-07 15:39:45.954391,client,0,1783406385.9533963,0.0,0.0,0,0,0.0,0.0,0.014009475708007812,False,False,0.0,0.0,0.0
34,2026-07-07 15:39:45.957386,client,1,1783406385.9533963,10.0,0.0,0,0,10.0,0.0,0.014009475708007812,False,False,0.0,0.0,0.0
34,2026-07-07 15:39:45.958386,client,bullet_1_1783406385057,1783406385.9533963,-102.46669201650766,-2.737368602145236,-149.95558935534356,-3.649824802860314,-102.46669201650766,-2.737368602145236,0.014009475708007812,False,False,150.0,150.0,0.0
34,2026-07-07 15:39:45.959391,client,bullet_1_1783406385310,1783406385.9533963,-72.2166667799381,6.831522787536129,-149.48484869079653,12.420950522792959,-72.2166667799381,6.831522787536129,0.014009475708007812,False,False,150.0,150.0,0.0
34,2026-07-07 15:39:45.960390,client,bullet_1_1783406385560,1783406385.9533963,-42.45953494884892,2.0608718908505725,-149.88438556813978,5.888205402430207,-42.45953494884892,2.0608718908505725,0.014009475708007812,False,False,149.99999999999997,149.99999999999997,0.0
34,2026-07-07 15:39:45.961385,client,bullet_1_1783406385812,1783406385.9533963,-12.473750485822855,1.0865261621227367,-149.82500323881902,7.2435077474849106,-12.473750485822855,1.0865261621227367,0.014009475708007812,False,False,150.00000000000003,150.00000000000003,0.0
35,2026-07-07 15:39:46.000389,server,0,1783406386.0003898,0.0,0.0,0,0,,,,False,False,0.0,0.0,0.0
35,2026-07-07 15:39:46.001384,server,1,1783406386.001385,10.0,0.0,0,0,,,,False,False,0.0,0.0,0.0
35,2026-07-07 15:39:46.018401,client,0,1783406386.0163934,0.0,0.0,0,0,0.0,0.0,0.013001680374145508,False,False,0.0,0.0,0.0
35,2026-07-07 15:39:46.018401,client,0,1783406386.0163934,0.0,0.0,0,0,0.0,0.0,0.013001680374145508,False,False,0.0,0.0,0.0
35,2026-07-07 15:39:46.019396,client,1,1783406386.0163934,10.0,0.0,0,0,10.0,0.0,0.013001680374145508,False,False,0.0,0.0,0.0
35,2026-07-07 15:39:46.020392,client,1,1783406386.0163934,10.0,0.0,0,0,10.0,0.0,0.013001680374145508,False,False,0.0,0.0,0.0
35,2026-07-07 15:39:46.021391,client,bullet_1_1783406385057,1783406386.0163934,-109.96447148427484,-2.919859842288252,-149.95558935534356,-3.649824802860314,-109.96447148427484,-2.919859842288252,0.013001680374145508,False,False,150.0,150.0,0.0
35,2026-07-07 15:39:46.021391,client,bullet_1_1783406385057,1783406386.0163934,-109.96447148427484,-2.919859842288252,-149.95558935534356,-3.649824802860314,-109.96447148427484,-2.919859842288252,0.013001680374145508,False,False,150.0,150.0,0.0
35,2026-07-07 15:39:46.022393,client,bullet_1_1783406385310,1783406386.0163934,-79.69090921447793,7.4525703136757775,-149.48484869079653,12.420950522792959,-79.69090921447793,7.4525703136757775,0.013001680374145508,False,False,150.0,150.0,0.0
35,2026-07-07 15:39:46.022393,client,bullet_1_1783406385310,1783406386.0163934,-79.69090921447793,7.4525703136757775,-149.48484869079653,12.420950522792959,-79.69090921447793,7.4525703136757775,0.013001680374145508,False,False,150.0,150.0,0.0
35,2026-07-07 15:39:46.023390,client,bullet_1_1783406385560,1783406386.0163934,-49.95375422725591,2.3552821609720827,-149.88438556813978,5.888205402430207,-49.95375422725591,2.3552821609720827,0.013001680374145508,False,False,149.99999999999997,149.99999999999997,0.0
35,2026-07-07 15:39:46.024398,client,bullet_1_1783406385560,1783406386.0163934,-49.95375422725591,2.3552821609720827,-149.88438556813978,5.888205402430207,-49.95375422725591,2.3552821609720827,0.013001680374145508,False,False,149.99999999999997,149.99999999999997,0.0
35,2026-07-07 15:39:46.025396,client,bullet_1_1783406385812,1783406386.0163934,-19.965000647763805,1.4487015494969822,-149.82500323881902,7.2435077474849106,-19.965000647763805,1.4487015494969822,0.013001680374145508,False,False,150.00000000000003,150.00000000000003,0.0
35,2026-07-07 15:39:46.025396,client,bullet_1_1783406385812,1783406386.0163934,-19.965000647763805,1.4487015494969822,-149.82500323881902,7.2435077474849106,-19.965000647763805,1.4487015494969822,0.013001680374145508,False,False,150.00000000000003,150.00000000000003,0.0
36,2026-07-07 15:39:46.064435,server,0,1783406386.0644355,0.0,0.0,0,0,,,,False,False,0.0,0.0,0.0
36,2026-07-07 15:39:46.065431,server,1,1783406386.0654314,10.0,0.0,0,0,,,,False,False,0.0,0.0,0.0
36,2026-07-07 15:39:46.083436,client,0,1783406386.0804355,0.0,0.0,0,0,0.0,0.0,0.014003992080688477,False,False,0.0,0.0,0.0
36,2026-07-07 15:39:46.083436,client,0,1783406386.0804355,0.0,0.0,0,0,0.0,0.0,0.014003992080688477,False,False,0.0,0.0,0.0
36,2026-07-07 15:39:46.085436,client,1,1783406386.0804355,10.0,0.0,0,0,10.0,0.0,0.014003992080688477,False,False,0.0,0.0,0.0
36,2026-07-07 15:39:46.086431,client,bullet_1_1783406385057,1783406386.0804355,-117.46225095204201,-3.1023510824312677,-149.95558935534356,-3.649824802860314,-117.46225095204201,-3.1023510824312677,0.014003992080688477,False,False,150.0,150.0,0.0
36,2026-07-07 15:39:46.086431,client,bullet_1_1783406385057,1783406386.0804355,-117.46225095204201,-3.1023510824312677,-149.95558935534356,-3.649824802860314,-117.46225095204201,-3.1023510824312677,0.014003992080688477,False,False,150.0,150.0,0.0
36,2026-07-07 15:39:46.087431,client,bullet_1_1783406385310,1783406386.0804355,-87.16515164901776,8.073617839815425,-149.48484869079653,12.420950522792959,-87.16515164901776,8.073617839815425,0.014003992080688477,False,False,150.0,150.0,0.0
36,2026-07-07 15:39:46.087431,client,bullet_1_1783406385310,1783406386.0804355,-87.16515164901776,8.073617839815425,-149.48484869079653,12.420950522792959,-87.16515164901776,8.073617839815425,0.014003992080688477,False,False,150.0,150.0,0.0
36,2026-07-07 15:39:46.088431,client,bullet_1_1783406385560,1783406386.0804355,-57.447973505662894,2.6496924310935928,-149.88438556813978,5.888205402430207,-57.447973505662894,2.6496924310935928,0.014003992080688477,False,False,149.99999999999997,149.99999999999997,0.0
36,2026-07-07 15:39:46.088431,client,bullet_1_1783406385560,1783406386.0804355,-57.447973505662894,2.6496924310935928,-149.88438556813978,5.888205402430207,-57.447973505662894,2.6496924310935928,0.014003992080688477,False,False,149.99999999999997,149.99999999999997,0.0
36,2026-07-07 15:39:46.090431,client,bullet_1_1783406385812,1783406386.0804355,-27.456250809704756,1.8108769368712276,-149.82500323881902,7.2435077474849106,-27.456250809704756,1.8108769368712276,0.014003992080688477,False,False,150.00000000000003,150.00000000000003,0.0
36,2026-07-07 15:39:46.090431,client,bullet_1_1783406385812,1783406386.0804355,-27.456250809704756,1.8108769368712276,-149.82500323881902,7.2435077474849106,-27.456250809704756,1.8108769368712276,0.014003992080688477,False,False,150.00000000000003,150.00000000000003,0.0
37,2026-07-07 15:39:46.126957,server,0,1783406386.1269574,0.0,0.0,0,0,,,,False,False,0.0,0.0,0.0
37,2026-07-07 15:39:46.127952,server,1,1783406386.1279519,10.0,0.0,0,0,,,,False,False,0.0,0.0,0.0
37,2026-07-07 15:39:46.132956,client,0,1783406386.129953,0.0,0.0,0,0,0.0,0.0,0.0009984970092773438,False,False,0.0,0.0,0.0
37,2026-07-07 15:39:46.132956,client,0,1783406386.130953,0.0,0.0,0,0,0.0,0.0,0.0019986629486083984,False,False,0.0,0.0,0.0
37,2026-07-07 15:39:46.133958,client,1,1783406386.129953,10.0,0.0,0,0,10.0,0.0,0.0009984970092773438,False,False,0.0,0.0,0.0
37,2026-07-07 15:39:46.133958,client,1,1783406386.130953,10.0,0.0,0,0,10.0,0.0,0.0019986629486083984,False,False,0.0,0.0,0.0
37,2026-07-07 15:39:46.134954,client,bullet_1_1783406385057,1783406386.129953,-124.96003041980919,-3.2848423225742835,-149.95558935534356,-3.649824802860314,-124.96003041980919,-3.2848423225742835,0.0009984970092773438,False,False,150.0,150.0,0.0
37,2026-07-07 15:39:46.134954,client,bullet_1_1783406385057,1783406386.130953,-124.96003041980919,-3.2848423225742835,-149.95558935534356,-3.649824802860314,-124.96003041980919,-3.2848423225742835,0.0019986629486083984,False,False,150.0,150.0,0.0
37,2026-07-07 15:39:46.136955,client,bullet_1_1783406385310,1783406386.130953,-94.63939408355759,8.694665365955073,-149.48484869079653,12.420950522792959,-94.63939408355759,8.694665365955073,0.0019986629486083984,False,False,150.0,150.0,0.0
37,2026-07-07 15:39:46.136955,client,bullet_1_1783406385310,1783406386.129953,-94.63939408355759,8.694665365955073,-149.48484869079653,12.420950522792959,-94.63939408355759,8.694665365955073,0.0009984970092773438,False,False,150.0,150.0,0.0
37,2026-07-07 15:39:46.137952,client,bullet_1_1783406385560,1783406386.130953,-64.94219278406989,2.944102701215103,-149.88438556813978,5.888205402430207,-64.94219278406989,2.944102701215103,0.0019986629486083984,False,False,149.99999999999997,149.99999999999997,0.0
37,2026-07-07 15:39:46.137952,client,bullet_1_1783406385560,1783406386.129953,-64.94219278406989,2.944102701215103,-149.88438556813978,5.888205402430207,-64.94219278406989,2.944102701215103,0.0009984970092773438,False,False,149.99999999999997,149.99999999999997,0.0
37,2026-07-07 15:39:46.139951,client,bullet_1_1783406385812,1783406386.129953,-34.94750097164571,2.1730523242454733,-149.82500323881902,7.2435077474849106,-34.94750097164571,2.1730523242454733,0.0009984970092773438,False,False,150.00000000000003,150.00000000000003,0.0
37,2026-07-07 15:39:46.139951,client,bullet_1_1783406385812,1783406386.130953,-34.94750097164571,2.1730523242454733,-149.82500323881902,7.2435077474849106,-34.94750097164571,2.1730523242454733,0.0019986629486083984,False,False,150.00000000000003,150.00000000000003,0.0
38,2026-07-07 15:39:46.188952,server,0,1783406386.1889527,0.0,0.0,0,0,,,,False,False,0.0,0.0,0.0
38,2026-07-07 15:39:46.189951,server,1,1783406386.189952,10.0,0.0,0,0,,,,False,False,0.0,0.0,0.0
38,2026-07-07 15:39:46.193953,client,0,1783406386.1919541,0.0,0.0,0,0,0.0,0.0,0.002002239227294922,False,False,0.0,0.0,0.0
38,2026-07-07 15:39:46.193953,client,1,1783406386.1919541,10.0,0.0,0,0,10.0,0.0,0.002002239227294922,False,False,0.0,0.0,0.0
38,2026-07-07 15:39:46.194955,client,bullet_1_1783406385057,1783406386.1919541,-132.45780988757636,-3.4673335627172994,-149.95558935534356,-3.649824802860314,-132.45780988757636,-3.4673335627172994,0.002002239227294922,False,False,150.0,150.0,0.0
38,2026-07-07 15:39:46.195953,client,bullet_1_1783406385310,1783406386.1919541,-102.11363651809742,9.315712892094721,-149.48484869079653,12.420950522792959,-102.11363651809742,9.315712892094721,0.002002239227294922,False,False,150.0,150.0,0.0
38,2026-07-07 15:39:46.196953,client,bullet_1_1783406385560,1783406386.1919541,-72.43641206247688,3.238512971336613,-149.88438556813978,5.888205402430207,-72.43641206247688,3.238512971336613,0.002002239227294922,False,False,149.99999999999997,149.99999999999997,0.0
38,2026-07-07 15:39:46.197952,client,bullet_1_1783406385812,1783406386.1919541,-42.43875113358666,2.535227711619719,-149.82500323881902,7.2435077474849106,-42.43875113358666,2.535227711619719,0.002002239227294922,False,False,150.00000000000003,150.00000000000003,0.0
39,2026-07-07 15:39:46.252473,server,0,1783406386.2524734,0.0,0.0,0,0,,,,False,False,0.0,0.0,0.0
39,2026-07-07 15:39:46.253475,server,1,1783406386.2534754,10.0,0.0,0,0,,,,False,False,0.0,0.0,0.0
39,2026-07-07 15:39:46.257475,client,0,1783406386.2554753,0.0,0.0,0,0,0.0,0.0,0.0010020732879638672,False,False,0.0,0.0,0.0
39,2026-07-07 15:39:46.258474,client,1,1783406386.2554753,10.0,0.0,0,0,10.0,0.0,0.0010020732879638672,False,False,0.0,0.0,0.0
39,2026-07-07 15:39:46.259474,client,bullet_1_1783406385057,1783406386.2554753,-139.95558935534353,-3.6498248028603153,-149.95558935534356,-3.649824802860314,-139.95558935534353,-3.6498248028603153,0.0010020732879638672,False,False,150.0,150.0,0.0
39,2026-07-07 15:39:46.259474,client,bullet_1_1783406385310,1783406386.2554753,-109.58787895263725,9.93676041823437,-149.48484869079653,12.420950522792959,-109.58787895263725,9.93676041823437,0.0010020732879638672,False,False,150.0,150.0,0.0
39,2026-07-07 15:39:46.260472,client,bullet_1_1783406385560,1783406386.2554753,-79.93063134088386,3.532923241458123,-149.88438556813978,5.888205402430207,-79.93063134088386,3.532923241458123,0.0010020732879638672,False,False,149.99999999999997,149.99999999999997,0.0
39,2026-07-07 15:39:46.261473,client,bullet_1_1783406385812,1783406386.2554753,-49.93000129552762,2.8974030989939648,-149.82500323881902,7.2435077474849106,-49.93000129552762,2.8974030989939648,0.0010020732879638672,False,False,150.00000000000003,150.00000000000003,0.0
39,2026-07-07 15:39:46.262474,client,bullet_1_1783406386252,1783406386.2554753,2.5035663352042077,-0.23126242521499965,-149.92867329591584,-4.625248504299993,2.5035663352042077,-0.23126242521499965,0.0010020732879638672,False,False,150.0,150.0,0.0
39,2026-07-07 15:39:46.268475,client,0,1783406386.267474,0.0,0.0,0,0,0.0,0.0,0.013000726699829102,False,False,0.0,0.0,0.0
39,2026-07-07 15:39:46.269475,client,1,1783406386.267474,10.0,0.0,0,0,10.0,0.0,0.013000726699829102,False,False,0.0,0.0,0.0
39,2026-07-07 15:39:46.270474,client,bullet_1_1783406385057,1783406386.267474,-139.95558935534353,-3.6498248028603153,-149.95558935534356,-3.649824802860314,-139.95558935534353,-3.6498248028603153,0.013000726699829102,False,False,150.0,150.0,0.0
39,2026-07-07 15:39:46.270474,client,bullet_1_1783406385310,1783406386.267474,-109.58787895263725,9.93676041823437,-149.48484869079653,12.420950522792959,-109.58787895263725,9.93676041823437,0.013000726699829102,False,False,150.0,150.0,0.0
39,2026-07-07 15:39:46.271477,client,bullet_1_1783406385560,1783406386.267474,-79.93063134088386,3.532923241458123,-149.88438556813978,5.888205402430207,-79.93063134088386,3.532923241458123,0.013000726699829102,False,False,149.99999999999997,149.99999999999997,0.0
39,2026-07-07 15:39:46.272475,client,bullet_1_1783406385812,1783406386.267474,-49.93000129552762,2.8974030989939648,-149.82500323881902,7.2435077474849106,-49.93000129552762,2.8974030989939648,0.013000726699829102,False,False,150.00000000000003,150.00000000000003,0.0
39,2026-07-07 15:39:46.273475,client,bullet_1_1783406386252,1783406386.267474,2.5035663352042077,-0.23126242521499965,-149.92867329591584,-4.625248504299993,2.5035663352042077,-0.23126242521499965,0.013000726699829102,False,False,150.0,150.0,0.0
40,2026-07-07 15:39:46.313478,server,0,1783406386.3134785,0.0,0.0,0,0,,,,False,False,0.0,0.0,0.0
40,2026-07-07 15:39:46.314479,server,1,1783406386.3144796,10.0,0.0,0,0,,,,False,False,0.0,0.0,0.0
41,2026-07-07 15:39:46.376555,server,0,1783406386.3765554,0.0,0.0,0,0,,,,False,False,0.0,0.0,0.0
41,2026-07-07 15:39:46.377555,server,1,1783406386.3775551,10.0,0.0,0,0,,,,False,False,0.0,0.0,0.0
41,2026-07-07 15:39:46.393553,client,0,1783406386.3925555,0.0,0.0,0,0,0.0,0.0,0.014002561569213867,False,False,0.0,0.0,0.0
41,2026-07-07 15:39:46.393553,client,0,1783406386.3925555,0.0,0.0,0,0,0.0,0.0,0.014002561569213867,False,False,0.0,0.0,0.0
41,2026-07-07 15:39:46.394553,client,1,1783406386.3925555,10.0,0.0,0,0,10.0,0.0,0.014002561569213867,False,False,0.0,0.0,0.0
41,2026-07-07 15:39:46.396554,client,bullet_1_1783406385057,1783406386.3925555,-154.95114829087788,-4.014807283146347,-149.95558935534356,-3.649824802860314,-154.95114829087788,-4.014807283146347,0.014002561569213867,False,False,150.0,150.0,0.0
41,2026-07-07 15:39:46.396554,client,bullet_1_1783406385057,1783406386.3925555,-154.95114829087788,-4.014807283146347,-149.95558935534356,-3.649824802860314,-154.95114829087788,-4.014807283146347,0.014002561569213867,False,False,150.0,150.0,0.0
41,2026-07-07 15:39:46.397552,client,bullet_1_1783406385310,1783406386.3925555,-124.53636382171692,11.178855470513666,-149.48484869079653,12.420950522792959,-124.53636382171692,11.178855470513666,0.014002561569213867,False,False,150.0,150.0,0.0
41,2026-07-07 15:39:46.397552,client,bullet_1_1783406385310,1783406386.3925555,-124.53636382171692,11.178855470513666,-149.48484869079653,12.420950522792959,-124.53636382171692,11.178855470513666,0.014002561569213867,False,False,150.0,150.0,0.0
41,2026-07-07 15:39:46.398551,client,bullet_1_1783406385560,1783406386.3925555,-94.91906989769784,4.121743781701143,-149.88438556813978,5.888205402430207,-94.91906989769784,4.121743781701143,0.014002561569213867,False,False,149.99999999999997,149.99999999999997,0.0
41,2026-07-07 15:39:46.398551,client,bullet_1_1783406385560,1783406386.3925555,-94.91906989769784,4.121743781701143,-149.88438556813978,5.888205402430207,-94.91906989769784,4.121743781701143,0.014002561569213867,False,False,149.99999999999997,149.99999999999997,0.0
41,2026-07-07 15:39:46.399553,client,bullet_1_1783406385812,1783406386.3925555,-64.91250161940953,3.621753873742456,-149.82500323881902,7.2435077474849106,-64.91250161940953,3.621753873742456,0.014002561569213867,False,False,150.00000000000003,150.00000000000003,0.0
41,2026-07-07 15:39:46.399553,client,bullet_1_1783406385812,1783406386.3925555,-64.91250161940953,3.621753873742456,-149.82500323881902,7.2435077474849106,-64.91250161940953,3.621753873742456,0.014002561569213867,False,False,150.00000000000003,150.00000000000003,0.0
41,2026-07-07 15:39:46.400553,client,bullet_1_1783406386252,1783406386.3925555,-12.489300994387378,-0.693787275644999,-149.92867329591584,-4.625248504299993,-12.489300994387378,-0.693787275644999,0.014002561569213867,False,False,150.0,150.0,0.0
41,2026-07-07 15:39:46.400553,client,bullet_1_1783406386252,1783406386.3925555,-12.489300994387378,-0.693787275644999,-149.92867329591584,-4.625248504299993,-12.489300994387378,-0.693787275644999,0.014002561569213867,False,False,150.0,150.0,0.0
42,2026-07-07 15:39:46.440081,server,0,1783406386.440081,0.0,0.0,0,0,,,,False,False,0.0,0.0,0.0
42,2026-07-07 15:39:46.441081,server,1,1783406386.441081,10.0,0.0,0,0,,,,False,False,0.0,0.0,0.0
42,2026-07-07 15:39:46.445083,client,0,1783406386.4440808,0.0,0.0,0,0,0.0,0.0,0.0019958019256591797,False,False,0.0,0.0,0.0
42,2026-07-07 15:39:46.445083,client,1,1783406386.4440808,10.0,0.0,0,0,10.0,0.0,0.0019958019256591797,False,False,0.0,0.0,0.0
42,2026-07-07 15:39:46.446081,client,bullet_1_1783406385057,1783406386.4440808,-162.44892775864506,-4.197298523289362,-149.95558935534356,-3.649824802860314,-162.44892775864506,-4.197298523289362,0.0019958019256591797,False,False,150.0,150.0,0.0
42,2026-07-07 15:39:46.447080,client,bullet_1_1783406385310,1783406386.4440808,-132.01060625625675,11.799902996653314,-149.48484869079653,12.420950522792959,-132.01060625625675,11.799902996653314,0.0019958019256591797,False,False,150.0,150.0,0.0
42,2026-07-07 15:39:46.448080,client,bullet_1_1783406385560,1783406386.4440808,-102.41328917610483,4.416154051822653,-149.88438556813978,5.888205402430207,-102.41328917610483,4.416154051822653,0.0019958019256591797,False,False,149.99999999999997,149.99999999999997,0.0
42,2026-07-07 15:39:46.449081,client,bullet_1_1783406385812,1783406386.4440808,-72.40375178135048,3.983929261116702,-149.82500323881902,7.2435077474849106,-72.40375178135048,3.983929261116702,0.0019958019256591797,False,False,150.00000000000003,150.00000000000003,0.0
42,2026-07-07 15:39:46.450081,client,bullet_1_1783406386252,1783406386.4440808,-19.98573465918317,-0.9250497008599986,-149.92867329591584,-4.625248504299993,-19.98573465918317,-0.9250497008599986,0.0019958019256591797,False,False,150.0,150.0,0.0
42,2026-07-07 15:39:46.451080,client,bullet_1_1783406386440,1783406386.4440808,2.5175625009821427,-0.5129610836032311,-149.64874998035714,-10.259221672064623,2.5175625009821427,-0.5129610836032311,0.0019958019256591797,False,False,150.0,150.0,0.0
43,2026-07-07 15:39:46.501083,server,0,1783406386.5010836,0.0,0.0,0,0,,,,False,False,0.0,0.0,0.0
43,2026-07-07 15:39:46.502087,server,1,1783406386.5020876,10.0,0.0,0,0,,,,False,False,0.0,0.0,0.0
43,2026-07-07 15:39:46.506081,client,0,1783406386.50508,0.0,0.0,0,0,0.0,0.0,0.001998424530029297,False,False,0.0,0.0,0.0
43,2026-07-07 15:39:46.507081,client,1,1783406386.50508,10.0,0.0,0,0,10.0,0.0,0.001998424530029297,False,False,0.0,0.0,0.0
43,2026-07-07 15:39:46.508080,client,bullet_1_1783406385057,1783406386.50508,-169.94670722641223,-4.3797897634323775,-149.95558935534356,-3.649824802860314,-169.94670722641223,-4.3797897634323775,0.001998424530029297,False,False,150.0,150.0,0.0
43,2026-07-07 15:39:46.508080,client,bullet_1_1783406385310,1783406386.50508,-139.48484869079658,12.420950522792962,-149.48484869079653,12.420950522792959,-139.48484869079658,12.420950522792962,0.001998424530029297,False,False,150.0,150.0,0.0
43,2026-07-07 15:39:46.509083,client,bullet_1_1783406385560,1783406386.50508,-109.90750845451181,4.7105643219441635,-149.88438556813978,5.888205402430207,-109.90750845451181,4.7105643219441635,0.001998424530029297,False,False,149.99999999999997,149.99999999999997,0.0
43,2026-07-07 15:39:46.510081,client,bullet_1_1783406385812,1783406386.50508,-79.89500194329143,4.346104648490948,-149.82500323881902,7.2435077474849106,-79.89500194329143,4.346104648490948,0.001998424530029297,False,False,150.00000000000003,150.00000000000003,0.0
43,2026-07-07 15:39:46.511090,client,bullet_1_1783406386252,1783406386.50508,-27.48216832397896,-1.1563121260749982,-149.92867329591584,-4.625248504299993,-27.48216832397896,-1.1563121260749982,0.001998424530029297,False,False,150.0,150.0,0.0
43,2026-07-07 15:39:46.512091,client,bullet_1_1783406386440,1783406386.50508,-4.9648749980357145,-1.0259221672064622,-149.64874998035714,-10.259221672064623,-4.9648749980357145,-1.0259221672064622,0.001998424530029297,False,False,150.0,150.0,0.0
44,2026-07-07 15:39:46.564610,server,0,1783406386.5646105,0.0,0.0,0,0,,,,False,False,0.0,0.0,0.0
44,2026-07-07 15:39:46.565609,server,1,1783406386.5656097,10.0,0.0,0,0,,,,False,False,0.0,0.0,0.0
44,2026-07-07 15:39:46.568610,client,0,1783406386.5676079,0.0,0.0,0,0,0.0,0.0,0.0009980201721191406,False,False,0.0,0.0,0.0
44,2026-07-07 15:39:46.569607,client,0,1783406386.5676079,0.0,0.0,0,0,0.0,0.0,0.0009980201721191406,False,False,0.0,0.0,0.0
44,2026-07-07 15:39:46.570608,client,1,1783406386.5676079,10.0,0.0,0,0,10.0,0.0,0.0009980201721191406,False,False,0.0,0.0,0.0
44,2026-07-07 15:39:46.570608,client,1,1783406386.5676079,10.0,0.0,0,0,10.0,0.0,0.0009980201721191406,False,False,0.0,0.0,0.0
44,2026-07-07 15:39:46.571609,client,bullet_1_1783406385057,1783406386.5676079,-177.4444866941794,-4.562281003575393,-149.95558935534356,-3.649824802860314,-177.4444866941794,-4.562281003575393,0.0009980201721191406,False,False,150.0,150.0,0.0
44,2026-07-07 15:39:46.571609,client,bullet_1_1783406385057,1783406386.5676079,-177.4444866941794,-4.562281003575393,-149.95558935534356,-3.649824802860314,-177.4444866941794,-4.562281003575393,0.0009980201721191406,False,False,150.0,150.0,0.0
44,2026-07-07 15:39:46.572612,client,bullet_1_1783406385310,1783406386.5676079,-146.9590911253364,13.04199804893261,-149.48484869079653,12.420950522792959,-146.9590911253364,13.04199804893261,0.0009980201721191406,False,False,150.0,150.0,0.0
44,2026-07-07 15:39:46.572612,client,bullet_1_1783406385310,1783406386.5676079,-146.9590911253364,13.04199804893261,-149.48484869079653,12.420950522792959,-146.9590911253364,13.04199804893261,0.0009980201721191406,False,False,150.0,150.0,0.0
44,2026-07-07 15:39:46.573608,client,bullet_1_1783406385560,1783406386.5676079,-117.4017277329188,5.004974592065674,-149.88438556813978,5.888205402430207,-117.4017277329188,5.004974592065674,0.0009980201721191406,False,False,149.99999999999997,149.99999999999997,0.0
