packet_id,event_type,sender,receiver,send_time,arrive_time,delay_ms,jitter_ms,lost,reordered,message
63,world_state_send,server,client,1783406386.5666099,,0.0,-9.258424874176205,False,False,"{""type"": ""world_state"", ""tick"": 44, ""state"": {""0"": {""position"": [0.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 1.3500000000000005, ""health"": 40}, ""1"": {""position"": [10.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 1.3500000000000005, ""health"": 100}, ""bullet_1_1783406385057"": {""position"": [-177.4444866941794, -4.562281003575393], ""velocity"": [-149.95558935534356, -3.649824802860314], ""damage"": 10, ""creattime"": 1.2500000000000004}, ""bullet_1_1783406385310"": {""position"": [-146.9590911253364, 13.04199804893261], ""velocity"": [-149.48484869079653, 12.420950522792959], ""damage"": 10, ""creattime"": 1.0500000000000003}, ""bullet_1_1783406385560"": {""position"": [-117.4017277329188, 5.004974592065674], ""velocity"": [-149.88438556813978, 5.888205402430207], ""damage"": 10, ""creattime"": 0.8500000000000002}, ""bullet_1_1783406385812"": {""position"": [-87.38625210523239, 4.708280035865193], ""velocity"": [-149.82500323881902, 7.2435077474849106], ""damage"": 10, ""creattime"": 0.65}, ""bullet_1_1783406386252"": {""position"": [-34.978601988774756, -1.387574551289998], ""velocity"": [-149.92867329591584, -4.625248504299993], ""damage"": 10, ""creattime"": 0.3}, ""bullet_1_1783406386440"": {""position"": [-12.447312497053572, -1.5388832508096932], ""velocity"": [-149.64874998035714, -10.259221672064623], ""damage"": 10, ""creattime"": 0.15000000000000002}}, ""player_id"": 0, ""dead_reckoning"": false, ""reconciliation"": false, ""latency_ms"": 0.0, ""server_send_time"": 1783406386.5666099, ""packet_id"": 63, ""packet_type"": ""world_state""}"
64,world_state_send,server,client,1783406386.5666099,,0.0,-8.844721692464411,False,False,"{""type"": ""world_state"", ""tick"": 44, ""state"": {""0"": {""position"": [0.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 1.3500000000000005, ""health"": 40}, ""1"": {""position"": [10.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 1.3500000000000005, ""health"": 100}, ""bullet_1_1783406385057"": {""position"": [-177.4444866941794, -4.562281003575393], ""velocity"": [-149.95558935534356, -3.649824802860314], ""damage"": 10, ""creattime"": 1.2500000000000004}, ""bullet_1_1783406385310"": {""position"": [-146.9590911253364, 13.04199804893261], ""velocity"": [-149.48484869079653, 12.420950522792959], ""damage"": 10, ""creattime"": 1.0500000000000003}, ""bullet_1_1783406385560"": {""position"": [-117.4017277329188, 5.004974592065674], ""velocity"": [-149.88438556813978, 5.888205402430207], ""damage"": 10, ""creattime"": 0.8500000000000002}, ""bullet_1_1783406385812"": {""position"": [-87.38625210523239, 4.708280035865193], ""velocity"": [-149.82500323881902, 7.2435077474849106], ""damage"": 10, ""creattime"": 0.65}, ""bullet_1_1783406386252"": {""position"": [-34.978601988774756, -1.387574551289998], ""velocity"": [-149.92867329591584, -4.625248504299993], ""damage"": 10, ""creattime"": 0.3}, ""bullet_1_1783406386440"": {""position"": [-12.447312497053572, -1.5388832508096932], ""velocity"": [-149.64874998035714, -10.259221672064623], ""damage"": 10, ""creattime"": 0.15000000000000002}}, ""player_id"": 1, ""dead_reckoning"": false, ""reconciliation"": false, ""latency_ms"": 0.0, ""server_send_time"": 1783406386.5666099, ""packet_id"": 64, ""packet_type"": ""world_state""}"
63,world_state_receive,server,client,1783406386.5666099,1783406386.5676079,0.0009980201721191406,,False,False,"{""type"": ""world_state"", ""tick"": 44, ""state"": {""0"": {""position"": [0.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 1.3500000000000005, ""health"": 40}, ""1"": {""position"": [10.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 1.3500000000000005, ""health"": 100}, ""bullet_1_1783406385057"": {""position"": [-177.4444866941794, -4.562281003575393], ""velocity"": [-149.95558935534356, -3.649824802860314], ""damage"": 10, ""creattime"": 1.2500000000000004}, ""bullet_1_1783406385310"": {""position"": [-146.9590911253364, 13.04199804893261], ""velocity"": [-149.48484869079653, 12.420950522792959], ""damage"": 10, ""creattime"": 1.0500000000000003}, ""bullet_1_1783406385560"": {""position"": [-117.4017277329188, 5.004974592065674], ""velocity"": [-149.88438556813978, 5.888205402430207], ""damage"": 10, ""creattime"": 0.8500000000000002}, ""bullet_1_1783406385812"": {""position"": [-87.38625210523239, 4.708280035865193], ""velocity"": [-149.82500323881902, 7.2435077474849106], ""damage"": 10, ""creattime"": 0.65}, ""bullet_1_1783406386252"": {""position"": [-34.978601988774756, -1.387574551289998], ""velocity"": [-149.92867329591584, -4.625248504299993], ""damage"": 10, ""creattime"": 0.3}, ""bullet_1_1783406386440"": {""position"": [-12.447312497053572, -1.5388832508096932], ""velocity"": [-149.64874998035714, -10.259221672064623], ""damage"": 10, ""creattime"": 0.15000000000000002}}, ""player_id"": 0, ""dead_reckoning"": false, ""reconciliation"": false, ""latency_ms"": 0.0, ""server_send_time"": 1783406386.5666099, ""packet_id"": 63, ""packet_type"": ""world_state""}"
64,world_state_receive,server,client,1783406386.5666099,1783406386.5676079,0.0009980201721191406,,False,False,"{""type"": ""world_state"", ""tick"": 44, ""state"": {""0"": {""position"": [0.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 1.3500000000000005, ""health"": 40}, ""1"": {""position"": [10.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 1.3500000000000005, ""health"": 100}, ""bullet_1_1783406385057"": {""position"": [-177.4444866941794, -4.562281003575393], ""velocity"": [-149.95558935534356, -3.649824802860314], ""damage"": 10, ""creattime"": 1.2500000000000004}, ""bullet_1_1783406385310"": {""position"": [-146.9590911253364, 13.04199804893261], ""velocity"": [-149.48484869079653, 12.420950522792959], ""damage"": 10, ""creattime"": 1.0500000000000003}, ""bullet_1_1783406385560"": {""position"": [-117.4017277329188, 5.004974592065674], ""velocity"": [-149.88438556813978, 5.888205402430207], ""damage"": 10, ""creattime"": 0.8500000000000002}, ""bullet_1_1783406385812"": {""position"": [-87.38625210523239, 4.708280035865193], ""velocity"": [-149.82500323881902, 7.2435077474849106], ""damage"": 10, ""creattime"": 0.65}, ""bullet_1_1783406386252"": {""position"": [-34.978601988774756, -1.387574551289998], ""velocity"": [-149.92867329591584, -4.625248504299993], ""damage"": 10, ""creattime"": 0.3}, ""bullet_1_1783406386440"": {""position"": [-12.447312497053572, -1.5388832508096932], ""velocity"": [-149.64874998035714, -10.259221672064623], ""damage"": 10, ""creattime"": 0.15000000000000002}}, ""player_id"": 1, ""dead_reckoning"": false, ""reconciliation"": false, ""latency_ms"": 0.0, ""server_send_time"": 1783406386.5666099, ""packet_id"": 64, ""packet_type"": ""world_state""}"
65,world_state_send,server,client,1783406386.6296742,,0.0,-8.850171836236019,False,False,"{""type"": ""world_state"", ""tick"": 45, ""state"": {""0"": {""position"": [0.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 1.4000000000000006, ""health"": 40}, ""1"": {""position"": [10.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 1.4000000000000006, ""health"": 100}, ""bullet_1_1783406385057"": {""position"": [-184.94226616194658, -4.744772243718408], ""velocity"": [-149.95558935534356, -3.649824802860314], ""damage"": 10, ""creattime"": 1.3000000000000005}, ""bullet_1_1783406385310"": {""position"": [-154.43333355987625, 13.663045575072259], ""velocity"": [-149.48484869079653, 12.420950522792959], ""damage"": 10, ""creattime"": 1.1000000000000003}, ""bullet_1_1783406385560"": {""position"": [-124.89594701132579, 5.299384862187184], ""velocity"": [-149.88438556813978, 5.888205402430207], ""damage"": 10, ""creattime"": 0.9000000000000002}, ""bullet_1_1783406385812"": {""position"": [-94.87750226717334, 5.070455423239438], ""velocity"": [-149.82500323881902, 7.2435077474849106], ""damage"": 10, ""creattime"": 0.7000000000000001}, ""bullet_1_1783406386252"": {""position"": [-42.47503565357055, -1.6188369765049977], ""velocity"": [-149.92867329591584, -4.625248504299993], ""damage"": 10, ""creattime"": 0.35}, ""bullet_1_1783406386440"": {""position"": [-19.92974999607143, -2.0518443344129245], ""velocity"": [-149.64874998035714, -10.259221672064623], ""damage"": 10, ""creattime"": 0.2}}, ""player_id"": 0, ""dead_reckoning"": false, ""reconciliation"": false, ""latency_ms"": 0.0, ""server_send_time"": 1783406386.6296742, ""packet_id"": 65, ""packet_type"": ""world_state""}"
66,world_state_send,server,client,1783406386.6296742,,0.0,-7.548430186647144,False,False,"{""type"": ""world_state"", ""tick"": 45, ""state"": {""0"": {""position"": [0.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 1.4000000000000006, ""health"": 40}, ""1"": {""position"": [10.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 1.4000000000000006, ""health"": 100}, ""bullet_1_1783406385057"": {""position"": [-184.94226616194658, -4.744772243718408], ""velocity"": [-149.95558935534356, -3.649824802860314], ""damage"": 10, ""creattime"": 1.3000000000000005}, ""bullet_1_1783406385310"": {""position"": [-154.43333355987625, 13.663045575072259], ""velocity"": [-149.48484869079653, 12.420950522792959], ""damage"": 10, ""creattime"": 1.1000000000000003}, ""bullet_1_1783406385560"": {""position"": [-124.89594701132579, 5.299384862187184], ""velocity"": [-149.88438556813978, 5.888205402430207], ""damage"": 10, ""creattime"": 0.9000000000000002}, ""bullet_1_1783406385812"": {""position"": [-94.87750226717334, 5.070455423239438], ""velocity"": [-149.82500323881902, 7.2435077474849106], ""damage"": 10, ""creattime"": 0.7000000000000001}, ""bullet_1_1783406386252"": {""position"": [-42.47503565357055, -1.6188369765049977], ""velocity"": [-149.92867329591584, -4.625248504299993], ""damage"": 10, ""creattime"": 0.35}, ""bullet_1_1783406386440"": {""position"": [-19.92974999607143, -2.0518443344129245], ""velocity"": [-149.64874998035714, -10.259221672064623], ""damage"": 10, ""creattime"": 0.2}}, ""player_id"": 1, ""dead_reckoning"": false, ""reconciliation"": false, ""latency_ms"": 0.0, ""server_send_time"": 1783406386.6296742, ""packet_id"": 66, ""packet_type"": ""world_state""}"
66,world_state_receive,server,client,1783406386.6296742,1783406386.630674,0.0009996891021728516,,False,False,"{""type"": ""world_state"", ""tick"": 45, ""state"": {""0"": {""position"": [0.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 1.4000000000000006, ""health"": 40}, ""1"": {""position"": [10.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 1.4000000000000006, ""health"": 100}, ""bullet_1_1783406385057"": {""position"": [-184.94226616194658, -4.744772243718408], ""velocity"": [-149.95558935534356, -3.649824802860314], ""damage"": 10, ""creattime"": 1.3000000000000005}, ""bullet_1_1783406385310"": {""position"": [-154.43333355987625, 13.663045575072259], ""velocity"": [-149.48484869079653, 12.420950522792959], ""damage"": 10, ""creattime"": 1.1000000000000003}, ""bullet_1_1783406385560"": {""position"": [-124.89594701132579, 5.299384862187184], ""velocity"": [-149.88438556813978, 5.888205402430207], ""damage"": 10, ""creattime"": 0.9000000000000002}, ""bullet_1_1783406385812"": {""position"": [-94.87750226717334, 5.070455423239438], ""velocity"": [-149.82500323881902, 7.2435077474849106], ""damage"": 10, ""creattime"": 0.7000000000000001}, ""bullet_1_1783406386252"": {""position"": [-42.47503565357055, -1.6188369765049977], ""velocity"": [-149.92867329591584, -4.625248504299993], ""damage"": 10, ""creattime"": 0.35}, ""bullet_1_1783406386440"": {""position"": [-19.92974999607143, -2.0518443344129245], ""velocity"": [-149.64874998035714, -10.259221672064623], ""damage"": 10, ""creattime"": 0.2}}, ""player_id"": 1, ""dead_reckoning"": false, ""reconciliation"": false, ""latency_ms"": 0.0, ""server_send_time"": 1783406386.6296742, ""packet_id"": 66, ""packet_type"": ""world_state""}"
65,world_state_receive,server,client,1783406386.6296742,1783406386.6316752,0.002001047134399414,,False,False,"{""type"": ""world_state"", ""tick"": 45, ""state"": {""0"": {""position"": [0.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 1.4000000000000006, ""health"": 40}, ""1"": {""position"": [10.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 1.4000000000000006, ""health"": 100}, ""bullet_1_1783406385057"": {""position"": [-184.94226616194658, -4.744772243718408], ""velocity"": [-149.95558935534356, -3.649824802860314], ""damage"": 10, ""creattime"": 1.3000000000000005}, ""bullet_1_1783406385310"": {""position"": [-154.43333355987625, 13.663045575072259], ""velocity"": [-149.48484869079653, 12.420950522792959], ""damage"": 10, ""creattime"": 1.1000000000000003}, ""bullet_1_1783406385560"": {""position"": [-124.89594701132579, 5.299384862187184], ""velocity"": [-149.88438556813978, 5.888205402430207], ""damage"": 10, ""creattime"": 0.9000000000000002}, ""bullet_1_1783406385812"": {""position"": [-94.87750226717334, 5.070455423239438], ""velocity"": [-149.82500323881902, 7.2435077474849106], ""damage"": 10, ""creattime"": 0.7000000000000001}, ""bullet_1_1783406386252"": {""position"": [-42.47503565357055, -1.6188369765049977], ""velocity"": [-149.92867329591584, -4.625248504299993], ""damage"": 10, ""creattime"": 0.35}, ""bullet_1_1783406386440"": {""position"": [-19.92974999607143, -2.0518443344129245], ""velocity"": [-149.64874998035714, -10.259221672064623], ""damage"": 10, ""creattime"": 0.2}}, ""player_id"": 0, ""dead_reckoning"": false, ""reconciliation"": false, ""latency_ms"": 0.0, ""server_send_time"": 1783406386.6296742, ""packet_id"": 65, ""packet_type"": ""world_state""}"
67,world_state_send,server,client,1783406386.692673,,0.0,-3.9902344825124114,False,False,"{""type"": ""world_state"", ""tick"": 46, ""state"": {""0"": {""position"": [0.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 1.4500000000000006, ""health"": 40}, ""1"": {""position"": [10.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 1.4500000000000006, ""health"": 100}, ""bullet_1_1783406385057"": {""position"": [-192.44004562971375, -4.927263483861424], ""velocity"": [-149.95558935534356, -3.649824802860314], ""damage"": 10, ""creattime"": 1.3500000000000005}, ""bullet_1_1783406385310"": {""position"": [-161.90757599441608, 14.284093101211907], ""velocity"": [-149.48484869079653, 12.420950522792959], ""damage"": 10, ""creattime"": 1.1500000000000004}, ""bullet_1_1783406385560"": {""position"": [-132.39016628973278, 5.593795132308694], ""velocity"": [-149.88438556813978, 5.888205402430207], ""damage"": 10, ""creattime"": 0.9500000000000003}, ""bullet_1_1783406385812"": {""position"": [-102.3687524291143, 5.432630810613683], ""velocity"": [-149.82500323881902, 7.2435077474849106], ""damage"": 10, ""creattime"": 0.7500000000000001}, ""bullet_1_1783406386252"": {""position"": [-49.971469318366346, -1.8500994017199974], ""velocity"": [-149.92867329591584, -4.625248504299993], ""damage"": 10, ""creattime"": 0.39999999999999997}, ""bullet_1_1783406386440"": {""position"": [-27.412187495089285, -2.5648054180161557], ""velocity"": [-149.64874998035714, -10.259221672064623], ""damage"": 10, ""creattime"": 0.25}}, ""player_id"": 0, ""dead_reckoning"": false, ""reconciliation"": false, ""latency_ms"": 0.0, ""server_send_time"": 1783406386.692673, ""packet_id"": 67, ""packet_type"": ""world_state""}"
68,world_state_send,server,client,1783406386.692673,,5.164346749775886,5.164346749775886,False,False,"{""type"": ""world_state"", ""tick"": 46, ""state"": {""0"": {""position"": [0.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 1.4500000000000006, ""health"": 40}, ""1"": {""position"": [10.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 1.4500000000000006, ""health"": 100}, ""bullet_1_1783406385057"": {""position"": [-192.44004562971375, -4.927263483861424], ""velocity"": [-149.95558935534356, -3.649824802860314], ""damage"": 10, ""creattime"": 1.3500000000000005}, ""bullet_1_1783406385310"": {""position"": [-161.90757599441608, 14.284093101211907], ""velocity"": [-149.48484869079653, 12.420950522792959], ""damage"": 10, ""creattime"": 1.1500000000000004}, ""bullet_1_1783406385560"": {""position"": [-132.39016628973278, 5.593795132308694], ""velocity"": [-149.88438556813978, 5.888205402430207], ""damage"": 10, ""creattime"": 0.9500000000000003}, ""bullet_1_1783406385812"": {""position"": [-102.3687524291143, 5.432630810613683], ""velocity"": [-149.82500323881902, 7.2435077474849106], ""damage"": 10, ""creattime"": 0.7500000000000001}, ""bullet_1_1783406386252"": {""position"": [-49.971469318366346, -1.8500994017199974], ""velocity"": [-149.92867329591584, -4.625248504299993], ""damage"": 10, ""creattime"": 0.39999999999999997}, ""bullet_1_1783406386440"": {""position"": [-27.412187495089285, -2.5648054180161557], ""velocity"": [-149.64874998035714, -10.259221672064623], ""damage"": 10, ""creattime"": 0.25}}, ""player_id"": 1, ""dead_reckoning"": false, ""reconciliation"": false, ""latency_ms"": 0.0, ""server_send_time"": 1783406386.692673, ""packet_id"": 68, ""packet_type"": ""world_state""}"
67,world_state_receive,server,client,1783406386.692673,1783406386.6946723,0.001999378204345703,,False,False,"{""type"": ""world_state"", ""tick"": 46, ""state"": {""0"": {""position"": [0.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 1.4500000000000006, ""health"": 40}, ""1"": {""position"": [10.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 1.4500000000000006, ""health"": 100}, ""bullet_1_1783406385057"": {""position"": [-192.44004562971375, -4.927263483861424], ""velocity"": [-149.95558935534356, -3.649824802860314], ""damage"": 10, ""creattime"": 1.3500000000000005}, ""bullet_1_1783406385310"": {""position"": [-161.90757599441608, 14.284093101211907], ""velocity"": [-149.48484869079653, 12.420950522792959], ""damage"": 10, ""creattime"": 1.1500000000000004}, ""bullet_1_1783406385560"": {""position"": [-132.39016628973278, 5.593795132308694], ""velocity"": [-149.88438556813978, 5.888205402430207], ""damage"": 10, ""creattime"": 0.9500000000000003}, ""bullet_1_1783406385812"": {""position"": [-102.3687524291143, 5.432630810613683], ""velocity"": [-149.82500323881902, 7.2435077474849106], ""damage"": 10, ""creattime"": 0.7500000000000001}, ""bullet_1_1783406386252"": {""position"": [-49.971469318366346, -1.8500994017199974], ""velocity"": [-149.92867329591584, -4.625248504299993], ""damage"": 10, ""creattime"": 0.39999999999999997}, ""bullet_1_1783406386440"": {""position"": [-27.412187495089285, -2.5648054180161557], ""velocity"": [-149.64874998035714, -10.259221672064623], ""damage"": 10, ""creattime"": 0.25}}, ""player_id"": 0, ""dead_reckoning"": false, ""reconciliation"": false, ""latency_ms"": 0.0, ""server_send_time"": 1783406386.692673, ""packet_id"": 67, ""packet_type"": ""world_state""}"
68,world_state_receive,server,client,1783406386.692673,1783406386.7056727,0.012999773025512695,,False,False,"{""type"": ""world_state"", ""tick"": 46, ""state"": {""0"": {""position"": [0.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 1.4500000000000006, ""health"": 40}, ""1"": {""position"": [10.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 1.4500000000000006, ""health"": 100}, ""bullet_1_1783406385057"": {""position"": [-192.44004562971375, -4.927263483861424], ""velocity"": [-149.95558935534356, -3.649824802860314], ""damage"": 10, ""creattime"": 1.3500000000000005}, ""bullet_1_1783406385310"": {""position"": [-161.90757599441608, 14.284093101211907], ""velocity"": [-149.48484869079653, 12.420950522792959], ""damage"": 10, ""creattime"": 1.1500000000000004}, ""bullet_1_1783406385560"": {""position"": [-132.39016628973278, 5.593795132308694], ""velocity"": [-149.88438556813978, 5.888205402430207], ""damage"": 10, ""creattime"": 0.9500000000000003}, ""bullet_1_1783406385812"": {""position"": [-102.3687524291143, 5.432630810613683], ""velocity"": [-149.82500323881902, 7.2435077474849106], ""damage"": 10, ""creattime"": 0.7500000000000001}, ""bullet_1_1783406386252"": {""position"": [-49.971469318366346, -1.8500994017199974], ""velocity"": [-149.92867329591584, -4.625248504299993], ""damage"": 10, ""creattime"": 0.39999999999999997}, ""bullet_1_1783406386440"": {""position"": [-27.412187495089285, -2.5648054180161557], ""velocity"": [-149.64874998035714, -10.259221672064623], ""damage"": 10, ""creattime"": 0.25}}, ""player_id"": 1, ""dead_reckoning"": false, ""reconciliation"": false, ""latency_ms"": 0.0, ""server_send_time"": 1783406386.692673, ""packet_id"": 68, ""packet_type"": ""world_state""}"
36,input_send,client,server,1783406386.713684,,0.0,-3.5471630793946662,False,False,"{""action"": ""fire"", ""damage"": 10, ""bullet_speed"": 150, ""angle"": 175.86938832629417, ""client_send_time"": 1783406386.713684, ""target_id"": ""0"", ""target_position"": [0.0, 0.0], ""packet_id"": 36, ""packet_type"": ""input""}"
36,input_arrival,client,server,1783406386.713684,1783406386.71568,0.0019958019256591797,,False,False,"{""action"": ""fire"", ""damage"": 10, ""bullet_speed"": 150, ""angle"": 175.86938832629417, ""client_send_time"": 1783406386.713684, ""target_id"": ""0"", ""target_position"": [0.0, 0.0], ""packet_id"": 36, ""packet_type"": ""input"", ""sender_id"": 1}"
70,world_state_send,server,client,1783406386.7549877,,0.0,-6.934950896360101,False,False,"{""type"": ""world_state"", ""tick"": 47, ""state"": {""0"": {""position"": [0.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 1.5000000000000007, ""health"": 30}, ""1"": {""position"": [10.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 1.5000000000000007, ""health"": 100}, ""bullet_1_1783406385057"": {""position"": [-199.93782509748092, -5.109754724004439], ""velocity"": [-149.95558935534356, -3.649824802860314], ""damage"": 10, ""creattime"": 1.4000000000000006}, ""bullet_1_1783406385310"": {""position"": [-169.3818184289559, 14.905140627351555], ""velocity"": [-149.48484869079653, 12.420950522792959], ""damage"": 10, ""creattime"": 1.2000000000000004}, ""bullet_1_1783406385560"": {""position"": [-139.88438556813978, 5.888205402430204], ""velocity"": [-149.88438556813978, 5.888205402430207], ""damage"": 10, ""creattime"": 1.0000000000000002}, ""bullet_1_1783406385812"": {""position"": [-109.86000259105525, 5.794806197987929], ""velocity"": [-149.82500323881902, 7.2435077474849106], ""damage"": 10, ""creattime"": 0.8000000000000002}, ""bullet_1_1783406386252"": {""position"": [-57.46790298316214, -2.081361826934997], ""velocity"": [-149.92867329591584, -4.625248504299993], ""damage"": 10, ""creattime"": 0.44999999999999996}, ""bullet_1_1783406386440"": {""position"": [-34.89462499410714, -3.077766501619387], ""velocity"": [-149.64874998035714, -10.259221672064623], ""damage"": 10, ""creattime"": 0.3}, ""bullet_1_1783406386752"": {""position"": [2.5194816901570443, 0.5402275595564378], ""velocity"": [-149.6103661968591, 10.804551191128754], ""damage"": 10, ""creattime"": 0.05}}, ""player_id"": 0, ""dead_reckoning"": false, ""reconciliation"": false, ""latency_ms"": 0.0, ""server_send_time"": 1783406386.7549877, ""packet_id"": 70, ""packet_type"": ""world_state""}"
71,world_state_send,server,client,1783406386.7549877,,0.6806723854112064,0.6806723854112064,False,False,"{""type"": ""world_state"", ""tick"": 47, ""state"": {""0"": {""position"": [0.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 1.5000000000000007, ""health"": 30}, ""1"": {""position"": [10.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 1.5000000000000007, ""health"": 100}, ""bullet_1_1783406385057"": {""position"": [-199.93782509748092, -5.109754724004439], ""velocity"": [-149.95558935534356, -3.649824802860314], ""damage"": 10, ""creattime"": 1.4000000000000006}, ""bullet_1_1783406385310"": {""position"": [-169.3818184289559, 14.905140627351555], ""velocity"": [-149.48484869079653, 12.420950522792959], ""damage"": 10, ""creattime"": 1.2000000000000004}, ""bullet_1_1783406385560"": {""position"": [-139.88438556813978, 5.888205402430204], ""velocity"": [-149.88438556813978, 5.888205402430207], ""damage"": 10, ""creattime"": 1.0000000000000002}, ""bullet_1_1783406385812"": {""position"": [-109.86000259105525, 5.794806197987929], ""velocity"": [-149.82500323881902, 7.2435077474849106], ""damage"": 10, ""creattime"": 0.8000000000000002}, ""bullet_1_1783406386252"": {""position"": [-57.46790298316214, -2.081361826934997], ""velocity"": [-149.92867329591584, -4.625248504299993], ""damage"": 10, ""creattime"": 0.44999999999999996}, ""bullet_1_1783406386440"": {""position"": [-34.89462499410714, -3.077766501619387], ""velocity"": [-149.64874998035714, -10.259221672064623], ""damage"": 10, ""creattime"": 0.3}, ""bullet_1_1783406386752"": {""position"": [2.5194816901570443, 0.5402275595564378], ""velocity"": [-149.6103661968591, 10.804551191128754], ""damage"": 10, ""creattime"": 0.05}}, ""player_id"": 1, ""dead_reckoning"": false, ""reconciliation"": false, ""latency_ms"": 0.0, ""server_send_time"": 1783406386.7549877, ""packet_id"": 71, ""packet_type"": ""world_state""}"
70,world_state_receive,server,client,1783406386.7549877,1783406386.7559886,0.0010008811950683594,,False,False,"{""type"": ""world_state"", ""tick"": 47, ""state"": {""0"": {""position"": [0.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 1.5000000000000007, ""health"": 30}, ""1"": {""position"": [10.0, 0.0], ""velocity"": [0, 0], ""damage"": 0, ""creattime"": 1.5000000000000007, ""health"": 100}, ""bullet_1_1783406385057"": {""position"": [-199.93782509748092, -5.109754724004439], ""velocity"": [-149.95558935534356, -3.649824802860314], ""damage"": 10, ""creattime"": 1.4000000000000006}, ""bullet_1_1783406385310"": {""position"": [-169.3818184289559, 14.905140627351555], ""velocity"": [-149.48484869079653, 12.420950522792959], ""damage"": 10, ""creattime"": 1.2000000000000004}, ""bullet_1_1783406385560"": {""position"": [-139.88438556813978, 5.888205402430204], ""velocity"": [-149.88438556813978, 5.888205402430207], ""damage"": 10, ""creattime"": 1.0000000000000002}, ""bullet_1_1783406385812"": {""position"": [-109.86000259105525, 5.794806197987929], ""velocity"": [-149.82500323881902, 7.2435077474849106], ""damage"": 10, ""creattime"": 0.8000000000000002}, ""bullet_1_1783406386252"": {""position"": [-57.46790298316214, -2.081361826934997], ""velocity"": [-149.92867329591584, -4.625248504299993], ""damage"": 10, ""creattime"": 0.44999999999999996}, ""bullet_1_1783406386440"": {""position"": [-34.89462499410714, -3.077766501619387], ""velocity"": [-149.64874998035714, -10.259221672064623], ""damage"": 10, ""creattime"": 0.3}, ""bullet_1_1783406386752"": {""position"": [2.5194816901570443, 0.5402275595564378], ""velocity"": [-149.6103661968591, 10.804551191128754], ""damage"": 10, ""creattime"": 0.05}}, ""player_id"": 0, ""dead_reckoning"": false, ""reconciliation"": false, ""latency_ms"": 0.0, ""server_send_time"": 1783406386.7549877, ""packet_id"": 70, ""packet_type"": ""world_state""}"
